plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,MOBF,MOBT,MOBH,MOBC,MOBQ,MOBP2,MOBP3,MOBV,MOBP1,MOBB,Total_mob_genes
IMGPR_plasmid_3300008617_000002,4988,,Host-associated;Mammals: Human;Integumentary system;Skin;Retroauricular crease,2.681507293,13.60709388,Human_associated,0,1,0,0,0,0,0,0,1,0,2
IMGPR_plasmid_3300007736_000022,8848,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.993824423,6.343565022,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300007966_000018,3913,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.132660012,21.93490559,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007318_000024,41272,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.196532812,2.308625386,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007978_000011,28181,,Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx,1.09889956,2.000861938,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008621_000027,3913,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.145934105,22.24137523,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008715_000003,10491,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.711699263,4.538364626,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006748_000088,4930,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.071590346,20.57618901,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008123_000016,10760,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.675652134,4.342277893,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007566_000024,5979,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.403322299,10.05985957,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300007968_000001,4214,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,3.421116372,29.60356092,Human_associated,0,0,0,0,1,0,0,0,0,0,2
IMGPR_plasmid_3300008279_000058,4435,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.936283631,17.84567852,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008408_000006,4196,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.465023217,30.97720217,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300007724_000044,29754,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.260768656,2.528132365,Human_associated,0,0,0,0,0,0,1,0,0,0,1
IMGPR_plasmid_3300008436_000004,4696,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.350442446,9.490210053,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008534_000005,4127,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.87944238,16.80434235,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007531_000011,2245,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.591393808,12.3483637,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008734_000080,3110,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.938071581,17.87940379,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008269_000011,11449,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.700192642,4.475002004,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008556_000024,29703,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.282108356,2.604230722,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008133_000031,18893,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.649807438,4.205977258,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007531_000026,3312,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.148451341,22.29995295,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008594_000001,2716,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.166886951,22.73348573,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008140_000002,4659,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.893920896,17.06399798,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008125_000003,6361,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.444277375,10.52222035,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007795_000017,3876,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.88218186,16.85318386,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008541_000066,5054,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.161373542,7.683056011,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008504_000002,4392,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.600487206,12.47029925,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008148_000012,2777,,Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx,2.943762707,17.98715517,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007066_000035,15366,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.927594292,5.872956014,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008362_000002,2652,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.405960308,29.14322861,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007926_000001,4441,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.98379596,18.76269283,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008381_000005,3831,,Host-associated;Mammals: Human;Respiratory system;Nasal cavity;Anterior nares,3.111107245,21.44588373,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007287_000057,2976,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.854113424,16.35904027,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007066_000002,4561,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.914267931,17.43531155,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300007126_000047,39822,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.201674088,2.325679745,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007724_000001,3031,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.100645102,21.21227583,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008090_000001,4301,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.830948791,15.96154615,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008634_000013,4640,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.49756189,11.15282788,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008524_000009,2910,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.219864189,24.02472131,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007096_000085,2775,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.849345095,16.27646369,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008498_000005,4884,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.415757325,10.19824786,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007724_000004,10179,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.003094046,6.411953584,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300007066_000007,5089,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.618665653,12.71740758,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008147_000027,3406,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.577849069,12.16878253,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007531_000008,3757,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.007004677,19.22672353,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008283_000001,2330,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.571460695,34.56850999,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008709_000065,2794,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.761676716,14.82635702,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008147_000010,2420,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.053573484,20.19093476,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007783_000020,7592,,Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx,2.238851878,8.382552784,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008080_000023,121826,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",0.714313844,1.042784533,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008514_000079,4597,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.445439045,10.53561314,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008650_000050,112617,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,0.749026361,1.114939825,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008717_000002,4577,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.002794157,19.14173754,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008700_000005,3918,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.728707369,14.31308006,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300007654_000003,6452,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.304981077,9.023988566,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007208_000003,5647,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.584578268,12.25769671,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008270_000021,5635,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.588142348,12.30503251,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008134_000008,32549,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.180600847,2.256330173,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008148_000017,3154,,Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx,2.941878533,17.95141375,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008090_000033,3273,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.516797759,11.38886096,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008133_000071,4966,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.670948476,13.45367166,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008331_000014,4817,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.404814105,10.07637105,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008098_000014,50109,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",0.973317161,1.646709476,Human_associated,0,0,1,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008746_000083,12595,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.913038413,5.773638676,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008269_000008,8077,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.280137867,2.597135616,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008408_000003,5400,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.034426942,19.78906115,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008089_000006,11894,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.713060236,4.545907322,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007996_000027,54083,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",0.929045717,1.532091691,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008091_000006,2347,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.359887008,27.7859381,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008481_000002,3149,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.947046939,18.04961591,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008159_000005,12954,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.494288462,3.456164693,Human_associated,0,0,0,0,0,0,0,0,1,0,3
IMGPR_plasmid_3300007100_000005,6581,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.515988133,3.55391878,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008328_000078,32624,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.276582698,2.584369898,Human_associated,0,0,0,0,0,0,1,0,0,0,1
IMGPR_plasmid_3300008556_000016,5567,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.490492169,11.06721377,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007220_000004,5318,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.626222727,12.82146374,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007732_000001,9067,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.000407618,6.392068628,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008337_000001,3144,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.938311366,17.88393133,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008635_000023,2206,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.600292368,35.60893616,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008650_000022,46741,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.057751072,1.879887043,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007531_000014,10923,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.524738948,3.593944153,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007297_000007,4915,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.566011223,12.01381158,Human_associated,0,0,0,1,0,0,0,0,0,0,1
IMGPR_plasmid_3300008632_000003,5563,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Saliva,2.556191909,11.88665022,Human_associated,0,1,0,0,0,0,0,0,0,0,2
IMGPR_plasmid_3300008133_000003,10290,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.546804972,3.696440926,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008134_000023,40255,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.25530676,2.508914603,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007978_000014,7064,,Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx,1.877132533,5.534739823,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007997_000012,11849,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.126126851,7.382337811,Human_associated,1,0,0,0,0,0,0,1,0,0,2
IMGPR_plasmid_3300006744_000074,15615,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.870340935,5.490508867,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008715_000006,4023,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.021505314,19.52216073,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008537_000006,6070,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.484686907,10.99736338,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300007976_000054,3206,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.812693571,15.65471853,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008511_000004,4764,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.386982003,9.880606707,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008138_000015,4750,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.855679675,16.38625019,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008756_000005,4441,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,3.02310281,19.55497102,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007977_000024,4503,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.422999091,10.27963729,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300008518_000064,4937,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.578259331,12.17418629,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008639_000022,5862,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.255391595,8.539028015,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007123_000008,2388,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.051438995,20.14575118,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007125_000001,5329,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.640850809,13.02513123,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008495_000003,4973,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Attached/Keratinized gingiva,2.8175076,15.73508811,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007994_000023,5356,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.33351415,9.314123296,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007977_000013,4061,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.981867475,18.72461749,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008305_000002,4392,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.600487206,12.47029925,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300007646_000020,35375,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,1.240537912,2.457472782,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008127_000002,4378,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.897342008,17.12590278,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007865_000002,24713,,Host-associated;Mammals: Human;Respiratory system;Nasal cavity;Anterior nares,1.269494892,2.5590544,Human_associated,0,0,0,0,0,0,0,1,0,0,2
IMGPR_plasmid_3300007039_000009,8917,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,1.982392821,6.260094323,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300008346_000001,4471,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,3.280777734,25.59644962,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300007566_000150,2794,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.727322436,14.29188715,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008494_000001,6285,,Host-associated;Mammals: Human;Lymphatic system;Tonsils;Palatine/Faucial,1.633212335,4.120296435,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300008274_000030,4552,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.890231219,16.99747048,Human_associated,0,1,0,0,0,0,0,0,0,0,2
IMGPR_plasmid_3300008643_000003,3597,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.95229595,18.14987045,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007194_000017,4181,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",3.120907829,21.66694803,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007499_000005,4191,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.767222419,14.91436911,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008575_000007,4686,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.697884299,13.84828394,Human_associated,0,0,0,1,0,0,0,0,0,0,1
IMGPR_plasmid_3300006744_000006,5350,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.881665052,16.84395958,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007932_000005,4577,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.610070939,12.60001559,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008639_000009,10496,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.678814218,4.359197362,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300007204_000002,7575,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque,2.276461282,8.742144639,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300007828_000004,2976,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Attached/Keratinized gingiva,2.808634508,15.58725299,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007123_000014,4306,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.466854186,10.78531407,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007977_000038,4095,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.799421868,15.43514233,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008348_000004,5583,,Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa,2.848800834,16.26706334,Human_associated,0,1,0,0,0,0,0,0,0,0,2
IMGPR_plasmid_3300007994_000008,22045,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",1.283741088,2.610120272,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008748_000010,5919,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.745118029,14.56645111,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300007316_000005,5264,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.805584655,15.53674137,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008406_000090,3136,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.866838046,16.58133884,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008581_000007,49932,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",0.987636173,1.684880372,Human_associated,0,0,1,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300008636_000041,117368,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",0.732077302,1.079395657,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300008154_000027,26445,,Host-associated;Mammals: Human;Lymphatic system;Tonsils;Palatine/Faucial,1.206978562,2.343367597,Human_associated,0,0,0,0,0,0,1,0,0,0,1
IMGPR_plasmid_3300008493_000037,3857,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.806676115,15.55480042,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300007976_000007,4182,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.396585981,9.985607217,Human_associated,0,1,0,0,0,0,0,0,0,0,2
IMGPR_plasmid_3300008611_000142,3182,,"Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum",2.396868853,9.988715174,Human_associated,0,0,0,0,0,0,0,0,0,0,0
